Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
1,250,86,0,1149,71.19,0.000%,1.71279,0.28,0.25,170.0
2,250,85,0,276,22.21,0.000%,1.71276,0.80,1.32,478.0
3,250,85,0,184,18.22,0.000%,1.71279,0.62,1.32,372.0
4,250,81,0,186,19.71,0.000%,1.71286,0.39,0.27,231.0
5,250,79,0,180,18.32,0.000%,1.71296,0.78,0.28,465.0
6,250,84,0,1112,68.19,0.000%,1.71294,0.88,0.28,526.0
7,250,78,0,152,15.97,0.000%,1.71290,0.40,0.28,238.0
TOTAL,1750,83,0,1149,40.67,0.000%,11.95314,4.14,3.99,354.3
1693426723158,66,1,200,OK,Thread Group 1-1,text,true,,170,152,1,1,http://162.55.220.72:5007/get_method?name=Andrey&age=31,66,0,31
1693426723224,69,2,200,OK,Thread Group 1-1,text,true,,478,772,1,1,http://162.55.220.72:5007/user_info_2,69,0,33
1693426723293,73,3,200,OK,Thread Group 1-1,text,true,,372,802,1,1,http://162.55.220.72:5007/user_info_3,73,0,33
1693426723366,66,4,200,OK,Thread Group 1-1,text,true,,231,160,1,1,http://162.55.220.72:5007/object_info_1?age=31&name=Andrey&weight=90,66,0,31
1693426723432,68,5,200,OK,Thread Group 1-1,text,true,,465,167,1,1,http://162.55.220.72:5007/object_info_2?name=Andrey&age=31&salary=2000,67,0,33
1693426723500,71,6,200,OK,Thread Group 1-1,text,true,,526,167,1,1,http://162.55.220.72:5007/object_info_3?name=Andrey&age=31&salary=2000,71,0,35
1693426723571,70,7,200,OK,Thread Group 1-1,text,true,,238,167,1,1,http://162.55.220.72:5007/object_info_4?name=Andrey&age=31&salary=2000,70,0,33
1693426723642,70,1,200,OK,Thread Group 1-1,text,true,,170,152,1,1,http://162.55.220.72:5007/get_method?name=Andrey&age=31,70,0,33
1693426723713,74,2,200,OK,Thread Group 1-1,text,true,,478,802,1,1,http://162.55.220.72:5007/user_info_2,74,0,32
1693426723787,79,3,200,OK,Thread Group 1-1,text,true,,372,797,1,1,http://162.55.220.72:5007/user_info_3,79,0,36
1693426723866,66,4,200,OK,Thread Group 1-1,text,true,,231,160,1,1,http://162.55.220.72:5007/object_info_1?age=31&name=Andrey&weight=90,66,0,32
1693426723932,69,5,200,OK,Thread Group 1-1,text,true,,465,167,1,1,http://162.55.220.72:5007/object_info_2?name=Andrey&age=31&salary=2000,69,0,33
1693426724001,74,6,200,OK,Thread Group 1-1,text,true,,526,167,1,1,http://162.55.220.72:5007/object_info_3?name=Andrey&age=31&salary=2000,74,0,38
1693426724075,66,7,200,OK,Thread Group 1-1,text,true,,238,167,1,1,http://162.55.220.72:5007/object_info_4?name=Andrey&age=31&salary=2000,66,0,31
1693426724141,73,1,200,OK,Thread Group 1-1,text,true,,170,152,1,1,http://162.55.220.72:5007/get_method?name=Andrey&age=31,73,0,34
1693426724215,69,2,200,OK,Thread Group 1-1,text,true,,478,777,1,1,http://162.55.220.72:5007/user_info_2,68,0,31
1693426724284,68,3,200,OK,Thread Group 1-1,text,true,,372,767,1,1,http://162.55.220.72:5007/user_info_3,67,0,31
1693426724352,68,4,200,OK,Thread Group 1-1,text,true,,231,160,1,1,http://162.55.220.72:5007/object_info_1?age=31&name=Andrey&weight=90,68,0,33
1693426724421,64,5,200,OK,Thread Group 1-1,text,true,,465,167,1,1,http://162.55.220.72:5007/object_info_2?name=Andrey&age=31&salary=2000,64,0,31
1693426724485,67,6,200,OK,Thread Group 1-1,text,true,,526,167,1,1,http://162.55.220.72:5007/object_info_3?name=Andrey&age=31&salary=2000,67,0,31
1693426724552,64,7,200,OK,Thread Group 1-1,text,true,,238,167,1,1,http://162.55.220.72:5007/object_info_4?name=Andrey&age=31&salary=2000,64,0,30
1693426724616,65,1,200,OK,Thread Group 1-1,text,true,,170,152,1,1,http://162.55.220.72:5007/get_method?name=Andrey&age=31,65,0,31
1693426724681,94,2,200,OK,Thread Group 1-1,text,true,,478,812,1,1,http://162.55.220.72:5007/user_info_2,94,0,31
1693426724775,71,3,200,OK,Thread Group 1-1,text,true,,372,782,1,1,http://162.55.220.72:5007/user_info_3,71,0,31
1693426724847,76,4,200,OK,Thread Group 1-1,text,true,,231,160,1,1,http://162.55.220.72:5007/object_info_1?age=31&name=Andrey&weight=90,76,0,33
1693426724924,69,5,200,OK,Thread Group 1-1,text,true,,465,167,1,1,http://162.55.220.72:5007/object_info_2?name=Andrey&age=31&salary=2000,69,0,35
1693426724994,70,6,200,OK,Thread Group 1-1,text,true,,526,167,1,1,http://162.55.220.72:5007/object_info_3?name=Andrey&age=31&salary=2000,70,0,32
